"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-LaptopNameComparatorJaccard-record1Value","0-LaptopNameComparatorJaccard-record2Value","0-LaptopNameComparatorJaccard-record1PreprocessedValue","0-LaptopNameComparatorJaccard-record2PreprocessedValue","0-LaptopNameComparatorJaccard-similarity","0-LaptopNameComparatorJaccard-postproccesedSimilarity","1-LaptopComparatorJaroWinklerTfIdf-record1Value","1-LaptopComparatorJaroWinklerTfIdf-record2Value","1-LaptopComparatorJaroWinklerTfIdf-record1PreprocessedValue","1-LaptopComparatorJaroWinklerTfIdf-record2PreprocessedValue","1-LaptopComparatorJaroWinklerTfIdf-similarity","1-LaptopComparatorJaroWinklerTfIdf-postproccesedSimilarity","2-LaptopComparatorMongeElkan-record1Value","2-LaptopComparatorMongeElkan-record2Value","2-LaptopComparatorMongeElkan-record1PreprocessedValue","2-LaptopComparatorMongeElkan-record2PreprocessedValue","2-LaptopComparatorMongeElkan-similarity","2-LaptopComparatorMongeElkan-postproccesedSimilarity","3-LaptopComparatorMongeElkanTfIdf-record1Value","3-LaptopComparatorMongeElkanTfIdf-record2Value","3-LaptopComparatorMongeElkanTfIdf-record1PreprocessedValue","3-LaptopComparatorMongeElkanTfIdf-record2PreprocessedValue","3-LaptopComparatorMongeElkanTfIdf-similarity","3-LaptopComparatorMongeElkanTfIdf-postproccesedSimilarity","4-LaptopComparatorSoftTfIdf-record1Value","4-LaptopComparatorSoftTfIdf-record2Value","4-LaptopComparatorSoftTfIdf-record1PreprocessedValue","4-LaptopComparatorSoftTfIdf-record2PreprocessedValue","4-LaptopComparatorSoftTfIdf-similarity","4-LaptopComparatorSoftTfIdf-postproccesedSimilarity"
"WekaMatchingRule","truecurate_16","bestbuy_756","0.9217391304347826",,"lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","0.35135135135135137","0.35135135135135137","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","0.6425910566303317","0.6425910566303317","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","0.6942307692307692","0.6942307692307692","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","0.7756717518813397","0.7756717518813397","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","lenovo 81ca000uus 2-in-1 156ampquot touch-screen laptop intel core i7 8gb memory nvidia geforce mx130 256gb solid state drive onyx black","lenovoflex 6-14ikb 2-in-1 14 touch-screen laptopintel core i58gb memory256gb solid state driveonyx black","0.6425910566303317","0.6425910566303317"
"WekaMatchingRule","techcrave_156","antonline_554","0.19047619047619047",,"acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","0.05263157894736842","0.05263157894736842","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","0.11547005383792514","0.11547005383792514","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","0.21739130434782608","0.21739130434782608","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","0.442635206378713","0.442635206378713","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","acer nxvchaa019 ntb-pro","acer switch 5 sw512-52p-35ra 12 touchscreen lcd 2 1 notebook","0.11547005383792514","0.11547005383792514"
"WekaMatchingRule","pcmg_258","howardcomputer_1265",,,"hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","0.21739130434782608","0.21739130434782608","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","0.4662524041201569","0.4662524041201569","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","0.8947368421052632","0.8947368421052632","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","0.4662524041201569","0.4662524041201569","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","hp incâ smart buy elitebook 745 g5 amd ryzen 7 2700u quad-core 22ghz ultrathin notebook pc8gb ram","hp elitebook 745 g5","0.4662524041201569","0.4662524041201569"
"WekaMatchingRule","truecurate_477","electronicsface-201.html","0.9217391304347826",,"dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","0.3","0.3","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","0.4616902584383193","0.4616902584383193","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","0.27209302325581397","0.27209302325581397","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","0.7072410773706995","0.7072410773706995","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","dell lati7490jhdtm latitude 141ampquot laptop intel core i5 8gb memory 256gb solid state drive","dell xps9360-3591slv 133 laptop 7th generation intel core i5 8gb ram 256 gb ssd silver","0.4616902584383193","0.4616902584383193"
"WekaMatchingRule","massgenie_656","bestbuy_806","0.19047619047619047",,"lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","0.03125","0.03125","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","0.11722555210089428","0.11722555210089428","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","0.1","0.1","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","0.6406982761376465","0.6406982761376465","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","lenovo 81ac002kus ip 730s intel core i7 8 gb 512 gb traditional laptop","lenovothinkpad e585 156 laptopamd ryzen 78gb memoryamd radeon rx vega 10256gb solid state driveblack","0.11722555210089428","0.11722555210089428"
"WekaMatchingRule","massgenie_259","howardcomputer_2319",,,"hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","0.2222222222222222","0.2222222222222222","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","0.4338609156373123","0.4338609156373123","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","0.23157894736842105","0.23157894736842105","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","0.5423261445466404","0.5423261445466404","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","hp business 1ge45utaba 840ebg4 i77500u 16g 512gb 14","hp elitebook 840 g4","0.4338609156373123","0.4338609156373123"
"WekaMatchingRule","antonline_663","buydig_55","0.19047619047619047",,"lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","0.07142857142857142","0.07142857142857142","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","0.13608276348795437","0.13608276348795437","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","0.11475409836065574","0.11475409836065574","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","0.542063007893685","0.542063007893685","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","lenovo thinkpad x280 20kf0020us 125 touchscreen lcd ultrabook","lenovo legion y520 156 8gb 1tb full hd ips gaming laptop80yy0090us","0.13608276348795437","0.13608276348795437"
"WekaMatchingRule","antonline_845","galleon_58","0.9217391304347826",,"asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","0.3023255813953488","0.3023255813953488","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","0.5498414147691576","0.5498414147691576","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","0.7586206896551724","0.7586206896551724","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","0.5498414147691576","0.5498414147691576","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","asus rog strix scar edition gl703gs-ds74 173 gaming laptop","asus rog strix scar edition gl703gs-ds74 173” gaming laptop 8th-gen 6-core intel core i7-8750h processor 39ghz gtx 1070 8gb 144hz 3ms display 16gb ddr4 256gb pcie ssd  1tb firecuda","0.5498414147691576","0.5498414147691576"
"WekaMatchingRule","antonline_764","savingslots_647","0.19047619047619047",,"asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","0.041666666666666664","0.041666666666666664","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","0.08006407690254358","0.08006407690254358","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","0.13157894736842105","0.13157894736842105","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","0.3602883460614461","0.3602883460614461","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","asus gl504gm-ds74 rog strix hero ii gaming laptop","asus c202says02 116 n3060 4gb 16gb w10","0.08006407690254358","0.08006407690254358"
"WekaMatchingRule","buydig_250","massgenie_845","0.9217391304347826",,"lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","0.1875","0.1875","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","0.31622776601683794","0.31622776601683794","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","0.10606060606060606","0.10606060606060606","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","0.6939442643147278","0.6939442643147278","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","lenovo flex 6 14 core i5 8gb ram 256gb ssd 2-in-1 laptop81em0008us","lenovo 81eu00g7us 14 16gb 512gb ideapad 530s i7 windows 10 notebook","0.31622776601683794","0.31622776601683794"
"WekaMatchingRule","truecurate_83","bestbuy_324",,,"asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","0.030303030303030304","0.030303030303030304","lg 14z970uap71u1 gram 14 i7 7500u 16gb drk slv","lenovo thinkpad p50 20en0013us 156 lcd notebook","lg 14z970uap71u1 gram 14 i7 7500u 16gb drk slv","lenovo thinkpad p50 20en0013us 156 lcd notebook","0.0","0.0","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","0.09230769230769231","0.09230769230769231","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","samsungâ intel core m3 processor 6y30 09ghz chromebook pro4gb ram","0.5744925296874336","0.46268139585904483","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","asus c213says02 flip 2-in-1 116ampquot touch-screen chromebook intel celeron 4gb memory 32gb emmc flash gray dark gray","asustransformer book t101ha101tablet64gbwith keyboardglacier gray","0.06454972243679029","0.06454972243679029"
"WekaMatchingRule","massgenie_308","howardcomputer_695",,,"hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","0.12","0.12","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","0.27975144247209416","0.27975144247209416","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","0.6526315789473685","0.6526315789473685","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","0.4662524041201569","0.4662524041201569","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","hp 2ue44ut-aba 125 elitebook x360 1020 g2 i7-7500u 27g 8gb 256gb windows 10 processor","hp elitebook 830 g5","0.27975144247209416","0.27975144247209416"
